,当地时间 温州市,T,Po,P,Pa,U,DD,Ff,ff3,WW,W1,W2,Tn,Tx,H,VV,Td,RRR,tR,date_time
1049,23.01.2024 08:00,-2.1,773.8,777.7,0.9,64.0,无风,0.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.7,,2500或更高，或无云。,16.0,-8.0,3,12.0,2023-09-15 17:06:40
1050,23.01.2024 11:00,0.7,773.5,777.2,-0.3,51.0,从西方吹来的风,4.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.7,3.1,2500或更高，或无云。,18.0,-8.5,1,12.0,2023-09-15 17:06:40
1051,23.01.2024 14:00,3.8,771.2,775.0,-2.3,42.0,从西方吹来的风,3.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.7,4.3,2500或更高，或无云。,18.0,-8.2,0.1,12.0,2023-09-15 17:06:40
1052,23.01.2024 17:00,3.3,771.7,775.5,0.5,45.0,从西方吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.7,4.8,2500或更高，或无云。,19.0,-7.5,无降水,12.0,2023-09-15 17:06:40
1053,23.01.2024 20:00,0.5,772.9,776.8,1.2,53.0,从西北方吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.7,4.8,2500或更高，或无云。,18.0,-8.2,无降水,12.0,2023-09-15 17:06:40
1054,23.01.2024 23:00,-0.3,773.2,776.9,0.3,56.0,从西北偏北方向吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,,,-2.7,4.8,2500或更高，或无云。,17.0,-8.2,无降水,12.0,2023-09-15 17:06:50
1055,24.01.2024 02:00,-0.8,772.7,776.5,-0.5,61.0,从西北方吹来的风,2.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.7,4.8,2500或更高，或无云。,14.0,-7.4,无降水,12.0,2023-09-15 17:06:50
1056,24.01.2024 05:00,-1.5,772.4,776.2,-0.3,71.0,从西北偏西方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,-2.7,4.8,2500或更高，或无云。,12.0,-6.1,无降水,12.0,2023-09-15 17:06:50
1057,24.01.2024 08:00,0.6,773.3,777.1,0.9,55.0,从东北方吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.1,,2500或更高，或无云。,13.0,-7.6,无降水,12.0,2023-09-15 17:06:50
1058,24.01.2024 11:00,5.0,772.5,776.2,-0.8,35.0,从东北偏东方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.9,5.3,2500或更高，或无云。,15.0,-9.2,无降水,12.0,2023-09-15 17:06:50
1059,24.01.2024 14:00,8.2,770.5,774.2,-2.0,33.0,从东南偏南方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.9,8.6,2500或更高，或无云。,15.0,-7.1,无降水,12.0,2023-09-15 17:07:01
1060,24.01.2024 17:00,4.3,770.5,774.2,0.0,52.0,从东方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.9,8.6,2500或更高，或无云。,14.0,-4.9,无降水,12.0,2023-09-15 17:07:01
1061,24.01.2024 20:00,3.8,771.1,774.8,0.6,58.0,从东北偏北方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.9,8.6,2500或更高，或无云。,15.0,-3.7,无降水,12.0,2023-09-15 17:07:01
1062,24.01.2024 23:00,3.9,771.4,775.1,0.3,63.0,从西方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,-1.9,8.6,2500或更高，或无云。,12.0,-2.5,无降水,12.0,2023-09-15 17:07:01
1063,25.01.2024 02:00,4.0,771.1,774.8,-0.3,64.0,从西北偏西方向吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.9,8.6,2500或更高，或无云。,10.0,-2.2,无降水,12.0,2023-09-15 17:07:01
1064,25.01.2024 05:00,3.9,770.5,774.2,-0.6,52.0,从北方吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,,,,,2500或更高，或无云。,17.0,-5.1,无降水,12.0,2023-09-15 17:07:10
1065,25.01.2024 08:00,3.9,772.3,776.0,1.8,48.0,从北方吹来的风,1.0,4.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,,2500或更高，或无云。,16.0,-6.1,无降水,12.0,2023-09-15 17:07:10
1066,25.01.2024 11:00,8.4,771.7,775.3,-0.6,34.0,从东北偏东方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,8.6,2500或更高，或无云。,17.0,-6.5,无降水,12.0,2023-09-15 17:07:10
1067,25.01.2024 14:00,8.7,769.8,773.5,-1.9,45.0,从东南偏东方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,9.7,2500或更高，或无云。,14.0,-2.6,无降水,12.0,2023-09-15 17:07:10
1068,25.01.2024 17:00,7.1,769.9,773.5,0.1,48.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,9.7,2500或更高，或无云。,15.0,-3.2,无降水,12.0,2023-09-15 17:07:10
1069,25.01.2024 20:00,6.4,770.8,774.5,0.9,53.0,从东方吹来的风,0.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,9.7,2500或更高，或无云。,12.0,-2.5,无降水,12.0,2023-09-15 17:07:20
1070,25.01.2024 23:00,4.9,771.4,775.0,0.6,66.0,无风,0.0,,云量发展情况没有进行观测或无法观测。 ,,,3.4,9.7,2500或更高，或无云。,9.0,-0.9,无降水,12.0,2023-09-15 17:07:20
1071,26.01.2024 02:00,5.0,770.8,774.4,-0.6,55.0,从西北偏北方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,9.7,2500或更高，或无云。,13.0,-3.5,无降水,12.0,2023-09-15 17:07:20
1072,26.01.2024 05:00,2.4,770.5,774.2,-0.3,75.0,从西南偏西方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,2.4,9.7,2500或更高，或无云。,8.0,-1.6,无降水,12.0,2023-09-15 17:07:20
1073,26.01.2024 08:00,3.8,771.4,775.0,0.9,68.0,从西南偏西方向吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,9.7,2500或更高，或无云。,9.0,-1.6,无降水,12.0,2023-09-15 17:07:20
1074,26.01.2024 11:00,7.6,771.4,775.0,0.0,52.0,从西南方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,9.7,2500或更高，或无云。,9.0,-1.6,无降水,12.0,2023-09-15 17:07:31
1075,26.01.2024 14:00,9.4,768.5,772.2,-2.9,46.0,从东方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,9.6,2500或更高，或无云。,8.0,-1.6,无降水,12.0,2023-09-15 17:07:31
1076,26.01.2024 17:00,7.7,769.0,772.7,0.5,51.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,9.6,2500或更高，或无云。,8.0,-1.8,无降水,12.0,2023-09-15 17:07:31
1077,26.01.2024 20:00,7.2,770.1,773.8,1.1,56.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,9.6,2500或更高，或无云。,8.0,-1.2,无降水,12.0,2023-09-15 17:07:31
1078,26.01.2024 23:00,7.0,770.0,773.7,-0.1,59.0,从北方吹来的风,0.0,5.0,霾 ,,,,9.6,2500或更高，或无云。,7.0,-0.5,无降水,12.0,2023-09-15 17:07:31
1079,27.01.2024 02:00,6.7,769.3,773.0,-0.7,61.0,从北方吹来的风,0.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.1,9.6,2500或更高，或无云。,6.0,-0.3,无降水,12.0,2023-09-15 17:07:40
1080,27.01.2024 05:00,6.5,769.1,772.8,-0.2,61.0,从北方吹来的风,1.0,5.0,霾 ,,,,,2500或更高，或无云。,5.0,-0.5,无降水,12.0,2023-09-15 17:07:40
1081,27.01.2024 08:00,6.0,770.2,773.9,1.1,65.0,从东方吹来的风,2.0,3.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,,2500或更高，或无云。,3.1,-0.1,0.2,12.0,2023-09-15 17:07:40
1082,27.01.2024 11:00,8.8,769.9,773.5,-0.3,54.0,从东北方吹来的风,1.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.9,9.6,2500或更高，或无云。,4.6,-0.2,0.3,12.0,2023-09-15 17:07:40
1083,27.01.2024 14:00,11.0,767.5,771.1,-2.4,48.0,从东南偏南方向吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.9,11.8,2500或更高，或无云。,4.9,0.4,0.3,12.0,2023-09-15 17:07:40
1084,27.01.2024 17:00,8.7,767.8,771.5,0.3,51.0,从东方吹来的风,2.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.9,11.8,2500或更高，或无云。,6.0,-0.9,0.3,12.0,2023-09-15 17:07:50
1085,27.01.2024 20:00,7.8,769.1,772.8,1.3,59.0,从东方吹来的风,2.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.9,11.8,2500或更高，或无云。,5.0,0.3,,,2023-09-15 17:07:50
1086,27.01.2024 23:00,7.4,769.8,773.5,0.7,61.0,从东方吹来的风,1.0,,霾 ,,,5.9,11.8,2500或更高，或无云。,5.0,0.4,无降水,12.0,2023-09-15 17:07:50
1087,28.01.2024 02:00,5.8,769.6,773.3,-0.2,72.0,从东北偏北方向吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.8,11.8,2500或更高，或无云。,4.1,1.0,无降水,12.0,2023-09-15 17:07:50
1088,28.01.2024 05:00,5.7,769.3,773.0,-0.3,79.0,从西方吹来的风,1.0,4.0,霾 ,,,5.7,11.8,2500或更高，或无云。,2.9,2.3,无降水,12.0,2023-09-15 17:07:50
1089,28.01.2024 08:00,7.0,770.6,774.3,1.3,63.0,从北方吹来的风,2.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,11.8,2500或更高，或无云。,5.0,0.4,无降水,12.0,2023-09-15 17:08:00
1090,28.01.2024 11:00,11.7,771.0,774.7,0.4,32.0,从北方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,11.8,2500或更高，或无云。,8.0,-4.4,无降水,12.0,2023-09-15 17:08:00
1091,28.01.2024 14:00,11.7,769.1,772.8,-1.9,36.0,从东方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,12.8,2500或更高，或无云。,8.0,-2.9,无降水,12.0,2023-09-15 17:08:00
1092,28.01.2024 17:00,9.2,769.3,772.9,0.2,53.0,从东方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,12.8,2500或更高，或无云。,7.0,-0.1,无降水,12.0,2023-09-15 17:08:00
1093,28.01.2024 20:00,8.2,770.8,774.5,1.5,55.0,从东北偏东方向吹来的风,2.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,12.8,2500或更高，或无云。,5.0,-0.5,无降水,12.0,2023-09-15 17:08:00
1094,28.01.2024 23:00,8.0,771.1,774.8,0.3,59.0,从北方吹来的风,1.0,7.0,霾 ,,,5.6,12.8,2500或更高，或无云。,4.5,0.5,无降水,12.0,2023-09-15 17:08:10
1095,29.01.2024 02:00,8.0,769.9,773.5,-1.2,55.0,从西北方吹来的风,1.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.6,12.8,2500或更高，或无云。,5.0,-0.5,无降水,12.0,2023-09-15 17:08:10
1096,29.01.2024 05:00,7.8,768.7,772.4,-1.2,62.0,从西方吹来的风,1.0,5.0,霾 ,,,5.6,,2500或更高，或无云。,4.6,0.8,无降水,12.0,2023-09-15 17:08:10
1097,29.01.2024 08:00,8.0,769.3,772.9,0.6,60.0,从西方吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,,2500或更高，或无云。,4.4,0.7,无降水,12.0,2023-09-15 17:08:10
1098,29.01.2024 11:00,10.1,768.8,772.5,-0.5,56.0,从西北方吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,12.8,2500或更高，或无云。,4.9,1.7,无降水,12.0,2023-09-15 17:08:10
1099,29.01.2024 14:00,8.1,767.2,770.9,-1.6,82.0,从西方吹来的风,1.0,5.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,7.7,12.4,2500或更高，或无云。,2.0,5.2,0.2,12.0,2023-09-15 17:08:20
1100,29.01.2024 17:00,8.0,766.7,770.4,-0.5,89.0,从西方吹来的风,1.0,5.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,10.1,2500或更高，或无云。,1.5,6.3,0.3,12.0,2023-09-15 17:08:20
1101,29.01.2024 20:00,7.9,767.4,771.1,0.7,94.0,从西南偏西方向吹来的风,2.0,5.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,7.7,10.1,2500或更高，或无云。,0.8,7.0,0.3,12.0,2023-09-15 17:08:20
1102,29.01.2024 23:00,7.9,766.7,770.3,-0.7,97.0,从西方吹来的风,2.0,5.0,间歇性毛毛雨，不冻，在观测时为强度 ,,,7.7,10.1,2500或更高，或无云。,0.3,7.5,3,12.0,2023-09-15 17:08:20
1103,30.01.2024 02:00,8.1,765.4,769.0,-1.3,98.0,从西方吹来的风,3.0,6.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,7.7,,2500或更高，或无云。,1.0,7.8,6,12.0,2023-09-15 17:08:20
1104,30.01.2024 05:00,8.5,764.2,767.8,-1.2,99.0,从西方吹来的风,2.0,6.0,间歇性雨，不冻，在观测时中度 ,,,7.7,,2500或更高，或无云。,1.6,8.4,12,12.0,2023-09-15 17:08:31
1105,30.01.2024 08:00,8.9,765.1,768.7,0.9,99.0,从西南偏西方向吹来的风,2.0,6.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,10.1,2500或更高，或无云。,1.5,8.8,19,12.0,2023-09-15 17:08:31
1106,30.01.2024 11:00,12.8,764.8,768.4,-0.3,90.0,从西南偏西方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,12.9,2500或更高，或无云。,18.0,11.2,18,12.0,2023-09-15 17:08:31
1107,30.01.2024 14:00,16.5,762.6,766.2,-2.2,77.0,从东南方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,16.8,2500或更高，或无云。,8.0,12.5,15,12.0,2023-09-15 17:08:31
1108,30.01.2024 17:00,13.7,762.7,766.3,0.1,87.0,从东方吹来的风,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,17.5,2500或更高，或无云。,13.0,11.6,9,12.0,2023-09-15 17:08:31
1109,30.01.2024 20:00,11.9,763.9,767.5,1.2,94.0,从东北偏东方向吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,17.5,2500或更高，或无云。,3.9,11.0,,,2023-09-15 17:08:40
1110,30.01.2024 23:00,10.9,764.3,767.9,0.4,98.0,从东方吹来的风,1.0,,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,,,7.9,17.5,2500或更高，或无云。,0.3,10.6,0.4,12.0,2023-09-15 17:08:40
1111,31.01.2024 02:00,11.3,763.8,767.3,-0.5,98.0,从东方吹来的风,1.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.1,17.5,2500或更高，或无云。,0.8,11.0,0.2,12.0,2023-09-15 17:08:40
